"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"26352";"jquery/src/core/";3;-5777;1
"26353";"jquery/src/css/";3;-11554;1
"26354";"jquery/src/css/var/";4;-5777;1
"26355";"jquery/src/data/";3;-4622;1
"26377";"jquery/";1;-161751;1
"26379";"jquery/docs/";2;-13568;1
"26384";"jquery/docs/style/";3;-10102;1
"26385";"jquery/src/ajax/";3;-10398;1
"26392";"jquery/build/";2;-28588;1
"26395";"jquery/test/";2;-39282;1
"26396";"jquery/test/lib/Test/";4;-9243;1
"26398";"jquery/test/lib/";3;-10398;1
"26406";"jquery/build/test/";3;-29447;1
"26410";"jquery/src/";2;-91274;1
"26411";"jquery/build/test/data/";4;-28292;1
"26415";"jquery/test/data/";3;-28884;1
"26416";"jquery/test/unit/";3;-18486;1
"26426";"jquery/build/lib/";3;-9243;1
"26438";"jquery/src/var/";3;-16175;1
"26440";"jquery/src/attributes/";3;-5777;1
"26441";"jquery/src/core/";3;-5777;1
"26442";"jquery/src/css/";3;-11553;1
"26443";"jquery/src/css/var/";4;-5777;1
"26444";"jquery/src/data/";3;-4621;1
"26466";"jquery/";1;-161752;1
"26468";"jquery/docs/";2;-13569;1
"26473";"jquery/docs/style/";3;-10103;1
"26474";"jquery/src/ajax/";3;-10399;1
"26481";"jquery/build/";2;-28588;1
"26484";"jquery/test/";2;-39283;1
"26485";"jquery/test/lib/Test/";4;-9243;1
"26487";"jquery/test/lib/";3;-10399;1
"26495";"jquery/build/test/";3;-29448;1
"26499";"jquery/src/";2;-91274;1
"26500";"jquery/build/test/data/";4;-28292;1
"26504";"jquery/test/data/";3;-28885;1
"26505";"jquery/test/unit/";3;-18486;1
"26515";"jquery/build/lib/";3;-9243;1
"26527";"jquery/src/var/";3;-16176;1
"26529";"jquery/src/attributes/";3;-5777;1
"26530";"jquery/src/core/";3;-5777;1
"26531";"jquery/src/css/";3;-11554;1
"26532";"jquery/src/css/var/";4;-5777;1
"26533";"jquery/src/data/";3;-4622;1
"26555";"jquery/";1;-161751;1
"26557";"jquery/docs/";2;-13568;1
"26562";"jquery/docs/style/";3;-10102;1
"26563";"jquery/src/ajax/";3;-10398;1
"26570";"jquery/build/";2;-28588;1
"26573";"jquery/test/";2;-39283;1
"26574";"jquery/test/lib/Test/";4;-9243;1
"26576";"jquery/test/lib/";3;-10398;1
"26584";"jquery/build/test/";3;-29447;1
"26588";"jquery/src/";2;-91274;1
"26589";"jquery/build/test/data/";4;-28292;1
"26593";"jquery/test/data/";3;-28884;1
"26594";"jquery/test/unit/";3;-18486;1
"26604";"jquery/build/lib/";3;-9243;1
"26616";"jquery/src/var/";3;-16175;1
"26618";"jquery/src/attributes/";3;-5777;1
"26619";"jquery/src/core/";3;-5777;1
"26620";"jquery/src/css/";3;-11554;1
"26621";"jquery/src/css/var/";4;-5777;1
"26622";"jquery/src/data/";3;-4622;1
"26644";"jquery/";1;-161751;1
"26646";"jquery/docs/";2;-13568;1
"26651";"jquery/docs/style/";3;-10102;1
"26652";"jquery/src/ajax/";3;-10398;1
"26659";"jquery/build/";2;-28588;1
"26662";"jquery/test/";2;-39282;1
"26663";"jquery/test/lib/Test/";4;-9243;1
"26665";"jquery/test/lib/";3;-10398;1
"26673";"jquery/build/test/";3;-29447;1
"26677";"jquery/src/";2;-91274;1
"26678";"jquery/build/test/data/";4;-28292;1
"26682";"jquery/test/data/";3;-28884;1
"26683";"jquery/test/unit/";3;-18486;1
"26693";"jquery/build/lib/";3;-9243;1
"26705";"jquery/src/var/";3;-16175;1
"26707";"jquery/src/attributes/";3;-5777;1
"26708";"jquery/src/core/";3;-5777;1
"26709";"jquery/src/css/";3;-11554;1
"26710";"jquery/src/css/var/";4;-5777;1
"26711";"jquery/src/data/";3;-4621;1
"26733";"jquery/";1;-161751;1
"26735";"jquery/docs/";2;-13568;1
"26740";"jquery/docs/style/";3;-10102;1
"26741";"jquery/src/ajax/";3;-10398;1
"26748";"jquery/build/";2;-28587;1
"26751";"jquery/test/";2;-39282;1
"26752";"jquery/test/lib/Test/";4;-9242;1
"26754";"jquery/test/lib/";3;-10398;1
"26762";"jquery/build/test/";3;-29447;1
"26766";"jquery/src/";2;-91273;1
"26767";"jquery/build/test/data/";4;-28291;1
"26771";"jquery/test/data/";3;-28884;1
"26772";"jquery/test/unit/";3;-18485;1
"26782";"jquery/build/lib/";3;-9242;1
"26794";"jquery/src/var/";3;-16175;1
"26796";"jquery/src/attributes/";3;-5776;1
"26797";"jquery/src/core/";3;-5776;1
"26798";"jquery/src/css/";3;-11553;1
"26799";"jquery/src/css/var/";4;-5776;1
"26800";"jquery/src/data/";3;-4621;1
"26822";"jquery/";1;-161751;1
"26824";"jquery/docs/";2;-13568;1
"26829";"jquery/docs/style/";3;-10102;1
"26830";"jquery/src/ajax/";3;-10398;1
"26837";"jquery/build/";2;-28588;1
"26840";"jquery/test/";2;-39283;1
"26841";"jquery/test/lib/Test/";4;-9243;1
"26843";"jquery/test/lib/";3;-10398;1
"26851";"jquery/build/test/";3;-29447;1
"26855";"jquery/src/";2;-91274;1
"26856";"jquery/build/test/data/";4;-28292;1
"26860";"jquery/test/data/";3;-28884;1
"26861";"jquery/test/unit/";3;-18486;1
"26871";"jquery/build/lib/";3;-9243;1
"26883";"jquery/src/var/";3;-16175;1
"26885";"jquery/src/attributes/";3;-5777;1
"26886";"jquery/src/core/";3;-5777;1
"26887";"jquery/src/css/";3;-11554;1
"26888";"jquery/src/css/var/";4;-5777;1
"26889";"jquery/src/data/";3;-4622;1
"26911";"jquery/";1;-161751;1
"26913";"jquery/docs/";2;-13568;1
"26918";"jquery/docs/style/";3;-10102;1
"26919";"jquery/src/ajax/";3;-10398;1
"26926";"jquery/build/";2;-28588;1
"26929";"jquery/test/";2;-39283;1
"26930";"jquery/test/lib/Test/";4;-9243;1
"26932";"jquery/test/lib/";3;-10398;1
"26940";"jquery/build/test/";3;-29447;1
"26944";"jquery/src/";2;-91274;1
"26945";"jquery/build/test/data/";4;-28292;1
"26949";"jquery/test/data/";3;-28884;1
"26950";"jquery/test/unit/";3;-18486;1
"26960";"jquery/build/lib/";3;-9243;1
"26972";"jquery/src/var/";3;-16175;1
"26974";"jquery/src/attributes/";3;-5777;1
"26975";"jquery/src/core/";3;-5777;1
"26976";"jquery/src/css/";3;-11554;1
"26977";"jquery/src/css/var/";4;-5777;1
"26978";"jquery/src/data/";3;-4622;1
"27000";"jquery/";1;-161751;1
"27002";"jquery/docs/";2;-13568;1
"27007";"jquery/docs/style/";3;-10102;1
"27008";"jquery/src/ajax/";3;-10398;1
"27015";"jquery/build/";2;-28588;1
"27018";"jquery/test/";2;-39282;1
"27019";"jquery/test/lib/Test/";4;-9243;1
"27021";"jquery/test/lib/";3;-10398;1
"27029";"jquery/build/test/";3;-29447;1
"27033";"jquery/src/";2;-91274;1
"27034";"jquery/build/test/data/";4;-28292;1
"27038";"jquery/test/data/";3;-28884;1
"27039";"jquery/test/unit/";3;-18486;1
"27049";"jquery/build/lib/";3;-9243;1
"27061";"jquery/src/var/";3;-16175;1
"27063";"jquery/src/attributes/";3;-5777;1
"27064";"jquery/src/core/";3;-5777;1
"27065";"jquery/src/css/";3;-11554;1
"27066";"jquery/src/css/var/";4;-5777;1
"27067";"jquery/src/data/";3;-4621;1
"27089";"jquery/";1;-161751;1
"27091";"jquery/docs/";2;-13568;1
"27096";"jquery/docs/style/";3;-10102;1
"27097";"jquery/src/ajax/";3;-10398;1
"27104";"jquery/build/";2;-28588;1
"27107";"jquery/test/";2;-39282;1
"27108";"jquery/test/lib/Test/";4;-9243;1
"27110";"jquery/test/lib/";3;-10398;1
"27118";"jquery/build/test/";3;-29447;1
"27122";"jquery/src/";2;-91274;1
"27123";"jquery/build/test/data/";4;-28292;1
"27127";"jquery/test/data/";3;-28884;1
"27128";"jquery/test/unit/";3;-18486;1
"27138";"jquery/build/lib/";3;-9243;1
"27150";"jquery/src/var/";3;-16175;1
"27152";"jquery/src/attributes/";3;-5777;1
"27153";"jquery/src/core/";3;-5777;1
"27154";"jquery/src/css/";3;-11554;1
"27155";"jquery/src/css/var/";4;-5777;1
"27156";"jquery/src/data/";3;-4621;1
"27178";"jquery/";1;-161751;1
"27180";"jquery/docs/";2;-13568;1
"27185";"jquery/docs/style/";3;-10102;1
"27186";"jquery/src/ajax/";3;-10398;1
"27193";"jquery/build/";2;-28588;1
"27196";"jquery/test/";2;-39282;1
"27197";"jquery/test/lib/Test/";4;-9243;1
"27199";"jquery/test/lib/";3;-10398;1
"27207";"jquery/build/test/";3;-29447;1
"27211";"jquery/src/";2;-91274;1
"27212";"jquery/build/test/data/";4;-28292;1
"27216";"jquery/test/data/";3;-28884;1
"27217";"jquery/test/unit/";3;-18486;1
"27227";"jquery/build/lib/";3;-9243;1
"27239";"jquery/src/var/";3;-16175;1
"27241";"jquery/src/attributes/";3;-5777;1
"27242";"jquery/src/core/";3;-5777;1
"27243";"jquery/src/css/";3;-11554;1
"27244";"jquery/src/css/var/";4;-5777;1
"27245";"jquery/src/data/";3;-4621;1
"27267";"jquery/";1;-161751;1
"27269";"jquery/docs/";2;-13568;1
"27274";"jquery/docs/style/";3;-10102;1
"27275";"jquery/src/ajax/";3;-10398;1
"27282";"jquery/build/";2;-28588;1
"27285";"jquery/test/";2;-39282;1
"27286";"jquery/test/lib/Test/";4;-9243;1
"27288";"jquery/test/lib/";3;-10398;1
"27296";"jquery/build/test/";3;-29447;1
"27300";"jquery/src/";2;-91273;1
"27301";"jquery/build/test/data/";4;-28291;1
"27305";"jquery/test/data/";3;-28884;1
"27306";"jquery/test/unit/";3;-18485;1
"27316";"jquery/build/lib/";3;-9243;1
"27328";"jquery/src/var/";3;-16175;1
"27330";"jquery/src/attributes/";3;-5776;1
"27331";"jquery/src/core/";3;-5776;1
"27332";"jquery/src/css/";3;-11553;1
"27333";"jquery/src/css/var/";4;-5776;1
"27334";"jquery/src/data/";3;-4621;1
"27356";"jquery/";1;-161751;1
"27358";"jquery/docs/";2;-13568;1
"27363";"jquery/docs/style/";3;-10102;1
"27364";"jquery/src/ajax/";3;-10398;1
"27371";"jquery/build/";2;-28588;1
"27374";"jquery/test/";2;-39282;1
"27375";"jquery/test/lib/Test/";4;-9243;1
"27377";"jquery/test/lib/";3;-10398;1
"27385";"jquery/build/test/";3;-29447;1
"27389";"jquery/src/";2;-91273;1
"27390";"jquery/build/test/data/";4;-28291;1
"27394";"jquery/test/data/";3;-28884;1
"27395";"jquery/test/unit/";3;-18485;1
"27405";"jquery/build/lib/";3;-9243;1
"27417";"jquery/src/var/";3;-16175;1
"27419";"jquery/src/attributes/";3;-5776;1
"27420";"jquery/src/core/";3;-5776;1
"27421";"jquery/src/css/";3;-11553;1
"27422";"jquery/src/css/var/";4;-5776;1
"27423";"jquery/src/data/";3;-4621;1
"27445";"jquery/";1;-161751;1
"27447";"jquery/docs/";2;-13568;1
"27452";"jquery/docs/style/";3;-10102;1
"27453";"jquery/src/ajax/";3;-10399;1
"27460";"jquery/build/";2;-28588;1
"27463";"jquery/test/";2;-39283;1
"27464";"jquery/test/lib/Test/";4;-9243;1
"27466";"jquery/test/lib/";3;-10399;1
"27474";"jquery/build/test/";3;-29447;1
"27478";"jquery/src/";2;-91274;1
"27479";"jquery/build/test/data/";4;-28292;1
"27483";"jquery/test/data/";3;-28884;1
"27484";"jquery/test/unit/";3;-18486;1
"27494";"jquery/build/lib/";3;-9243;1
"27506";"jquery/src/var/";3;-16175;1
"27508";"jquery/src/attributes/";3;-5777;1
"27509";"jquery/src/core/";3;-5777;1
"27510";"jquery/src/css/";3;-11554;1
"27511";"jquery/src/css/var/";4;-5777;1
"27512";"jquery/src/data/";3;-4622;1
"27534";"jquery/";1;-161751;1
"27536";"jquery/docs/";2;-13568;1
"27541";"jquery/docs/style/";3;-10102;1
"27542";"jquery/src/ajax/";3;-10398;1
"27549";"jquery/build/";2;-28588;1
"27552";"jquery/test/";2;-39282;1
"27553";"jquery/test/lib/Test/";4;-9243;1
"27555";"jquery/test/lib/";3;-10398;1
"27563";"jquery/build/test/";3;-29447;1
"27567";"jquery/src/";2;-91274;1
"27568";"jquery/build/test/data/";4;-28292;1
"27572";"jquery/test/data/";3;-28884;1
"27573";"jquery/test/unit/";3;-18486;1
"27583";"jquery/build/lib/";3;-9243;1
"27595";"jquery/src/var/";3;-16175;1
"27597";"jquery/src/attributes/";3;-5777;1
"27598";"jquery/src/core/";3;-5777;1
"27599";"jquery/src/css/";3;-11554;1
"27600";"jquery/src/css/var/";4;-5777;1
"27601";"jquery/src/data/";3;-4621;1
"27623";"jquery/";1;-161751;1
"27625";"jquery/docs/";2;-13568;1
"27630";"jquery/docs/style/";3;-10102;1
"27631";"jquery/src/ajax/";3;-10398;1
"27638";"jquery/build/";2;-28588;1
"27641";"jquery/test/";2;-39282;1
"27642";"jquery/test/lib/Test/";4;-9242;1
"27644";"jquery/test/lib/";3;-10398;1
"27652";"jquery/build/test/";3;-29447;1
"27656";"jquery/src/";2;-91273;1
"27657";"jquery/build/test/data/";4;-28291;1
"27661";"jquery/test/data/";3;-28884;1
"27662";"jquery/test/unit/";3;-18485;1
"27672";"jquery/build/lib/";3;-9242;1
"27684";"jquery/src/var/";3;-16175;1
"27686";"jquery/src/attributes/";3;-5776;1
"27687";"jquery/src/core/";3;-5776;1
"27688";"jquery/src/css/";3;-11553;1
"27689";"jquery/src/css/var/";4;-5776;1
"27690";"jquery/src/data/";3;-4621;1
"27712";"jquery/";1;-161751;1
"27714";"jquery/docs/";2;-13568;1
"27719";"jquery/docs/style/";3;-10102;1
"27720";"jquery/src/ajax/";3;-10398;1
"27727";"jquery/build/";2;-28588;1
"27730";"jquery/test/";2;-39283;1
"27731";"jquery/test/lib/Test/";4;-9243;1
"27733";"jquery/test/lib/";3;-10398;1
"27741";"jquery/build/test/";3;-29447;1
"27745";"jquery/src/";2;-91274;1
"27746";"jquery/build/test/data/";4;-28292;1
"27750";"jquery/test/data/";3;-28884;1
"27751";"jquery/test/unit/";3;-18486;1
"27761";"jquery/build/lib/";3;-9243;1
"27773";"jquery/src/var/";3;-16175;1
"27775";"jquery/src/attributes/";3;-5777;1
"27776";"jquery/src/core/";3;-5777;1
"27777";"jquery/src/css/";3;-11554;1
"27778";"jquery/src/css/var/";4;-5777;1
"27779";"jquery/src/data/";3;-4622;1
"27801";"jquery/";1;-161751;1
"27803";"jquery/docs/";2;-13568;1
"27808";"jquery/docs/style/";3;-10102;1
"27809";"jquery/src/ajax/";3;-10398;1
"27816";"jquery/build/";2;-28588;1
"27819";"jquery/test/";2;-39282;1
"27820";"jquery/test/lib/Test/";4;-9243;1
"27822";"jquery/test/lib/";3;-10398;1
"27830";"jquery/build/test/";3;-29447;1
"27834";"jquery/src/";2;-91274;1
"27835";"jquery/build/test/data/";4;-28292;1
"27839";"jquery/test/data/";3;-28884;1
"27840";"jquery/test/unit/";3;-18486;1
"27850";"jquery/build/lib/";3;-9243;1
"27862";"jquery/src/var/";3;-16175;1
"27864";"jquery/src/attributes/";3;-5777;1
"27865";"jquery/src/core/";3;-5777;1
"27866";"jquery/src/css/";3;-11554;1
"27867";"jquery/src/css/var/";4;-5777;1
"27868";"jquery/src/data/";3;-4621;1
"27890";"jquery/";1;-161751;1
"27892";"jquery/docs/";2;-13568;1
"27897";"jquery/docs/style/";3;-10102;1
"27898";"jquery/src/ajax/";3;-10398;1
"27905";"jquery/build/";2;-28587;1
"27908";"jquery/test/";2;-39282;1
"27909";"jquery/test/lib/Test/";4;-9242;1
"27911";"jquery/test/lib/";3;-10398;1
"27919";"jquery/build/test/";3;-29447;1
"27923";"jquery/src/";2;-91273;1
"27924";"jquery/build/test/data/";4;-28291;1
"27928";"jquery/test/data/";3;-28884;1
"27929";"jquery/test/unit/";3;-18485;1
"27939";"jquery/build/lib/";3;-9242;1
"27951";"jquery/src/var/";3;-16175;1
"27953";"jquery/src/attributes/";3;-5776;1
"27954";"jquery/src/core/";3;-5776;1
"27955";"jquery/src/css/";3;-11553;1
"27956";"jquery/src/css/var/";4;-5776;1
"27957";"jquery/src/data/";3;-4621;1
"27979";"jquery/";1;-161751;1
"27981";"jquery/docs/";2;-13568;1
"27986";"jquery/docs/style/";3;-10102;1
"27987";"jquery/src/ajax/";3;-10398;1
"27994";"jquery/build/";2;-28588;1
"27997";"jquery/test/";2;-39282;1
"27998";"jquery/test/lib/Test/";4;-9243;1
"28000";"jquery/test/lib/";3;-10398;1
"28008";"jquery/build/test/";3;-29447;1
"28012";"jquery/src/";2;-91274;1
"28013";"jquery/build/test/data/";4;-28292;1
"28017";"jquery/test/data/";3;-28884;1
"28018";"jquery/test/unit/";3;-18486;1
"28028";"jquery/build/lib/";3;-9243;1
"28040";"jquery/src/var/";3;-16175;1
"28042";"jquery/src/attributes/";3;-5777;1
"28043";"jquery/src/core/";3;-5777;1
"28044";"jquery/src/css/";3;-11553;1
"28045";"jquery/src/css/var/";4;-5777;1
"28046";"jquery/src/data/";3;-4621;1
"28068";"jquery/";1;-161752;1
"28070";"jquery/docs/";2;-13569;1
"28075";"jquery/docs/style/";3;-10103;1
"28076";"jquery/src/ajax/";3;-10399;1
"28083";"jquery/build/";2;-28588;1
"28086";"jquery/test/";2;-39283;1
"28087";"jquery/test/lib/Test/";4;-9243;1
"28089";"jquery/test/lib/";3;-10399;1
"28097";"jquery/build/test/";3;-29448;1
"28101";"jquery/src/";2;-91274;1
"28102";"jquery/build/test/data/";4;-28292;1
"28106";"jquery/test/data/";3;-28885;1
"28107";"jquery/test/unit/";3;-18486;1
"28117";"jquery/build/lib/";3;-9243;1
"28129";"jquery/src/var/";3;-16176;1
"28131";"jquery/src/attributes/";3;-5777;1
"28132";"jquery/src/core/";3;-5777;1
"28133";"jquery/src/css/";3;-11554;1
"28134";"jquery/src/css/var/";4;-5777;1
"28135";"jquery/src/data/";3;-4622;1
"28157";"jquery/";1;-161751;1
"28159";"jquery/docs/";2;-13568;1
"28164";"jquery/docs/style/";3;-10102;1
"28165";"jquery/src/ajax/";3;-10398;1
"28172";"jquery/build/";2;-28588;1
"28175";"jquery/test/";2;-39283;1
"28176";"jquery/test/lib/Test/";4;-9243;1
"28178";"jquery/test/lib/";3;-10398;1
"28186";"jquery/build/test/";3;-29447;1
"28190";"jquery/src/";2;-91274;1
"28191";"jquery/build/test/data/";4;-28292;1
"28195";"jquery/test/data/";3;-28884;1
"28196";"jquery/test/unit/";3;-18486;1
"28206";"jquery/build/lib/";3;-9243;1
"28218";"jquery/src/var/";3;-16175;1
"28220";"jquery/src/attributes/";3;-5777;1
"28221";"jquery/src/core/";3;-5777;1
"28222";"jquery/src/css/";3;-11554;1
"28223";"jquery/src/css/var/";4;-5777;1
"28224";"jquery/src/data/";3;-4622;1
"28246";"jquery/";1;-161751;1
"28248";"jquery/docs/";2;-13568;1
"28253";"jquery/docs/style/";3;-10102;1
"28254";"jquery/src/ajax/";3;-10398;1
"28261";"jquery/build/";2;-28588;1
"28264";"jquery/test/";2;-39282;1
"28265";"jquery/test/lib/Test/";4;-9243;1
"28267";"jquery/test/lib/";3;-10398;1
"28275";"jquery/build/test/";3;-29447;1
"28279";"jquery/src/";2;-91274;1
"28280";"jquery/build/test/data/";4;-28292;1
"28284";"jquery/test/data/";3;-28884;1
"28285";"jquery/test/unit/";3;-18486;1
"28295";"jquery/build/lib/";3;-9243;1
"28307";"jquery/src/var/";3;-16175;1
"28309";"jquery/src/attributes/";3;-5777;1
"28310";"jquery/src/core/";3;-5777;1
"28311";"jquery/src/css/";3;-11553;1
"28312";"jquery/src/css/var/";4;-5777;1
"28313";"jquery/src/data/";3;-4621;1
"28335";"jquery/";1;-161752;1
"28337";"jquery/docs/";2;-13569;1
"28342";"jquery/docs/style/";3;-10103;1
"28343";"jquery/src/ajax/";3;-10399;1
"28350";"jquery/build/";2;-28588;1
"28353";"jquery/test/";2;-39283;1
"28354";"jquery/test/lib/Test/";4;-9243;1
"28356";"jquery/test/lib/";3;-10399;1
"28364";"jquery/build/test/";3;-29448;1
"28368";"jquery/src/";2;-91274;1
"28369";"jquery/build/test/data/";4;-28292;1
"28373";"jquery/test/data/";3;-28885;1
"28374";"jquery/test/unit/";3;-18486;1
"28384";"jquery/build/lib/";3;-9243;1
"28396";"jquery/src/var/";3;-16176;1
"28398";"jquery/src/attributes/";3;-5777;1
"28399";"jquery/src/core/";3;-5777;1
"28400";"jquery/src/css/";3;-11554;1
"28401";"jquery/src/css/var/";4;-5777;1
"28402";"jquery/src/data/";3;-4622;1
"28424";"jquery/";1;-161751;1
"28426";"jquery/docs/";2;-13568;1
"28431";"jquery/docs/style/";3;-10102;1
"28432";"jquery/src/ajax/";3;-10398;1
"28439";"jquery/build/";2;-28588;1
"28442";"jquery/test/";2;-39283;1
"28443";"jquery/test/lib/Test/";4;-9243;1
"28445";"jquery/test/lib/";3;-10398;1
"28453";"jquery/build/test/";3;-29447;1
"28457";"jquery/src/";2;-91274;1
"28458";"jquery/build/test/data/";4;-28292;1
"28462";"jquery/test/data/";3;-28884;1
"28463";"jquery/test/unit/";3;-18486;1
"28473";"jquery/build/lib/";3;-9243;1
"28485";"jquery/src/var/";3;-16175;1
"28487";"jquery/src/attributes/";3;-5777;1
"28488";"jquery/src/core/";3;-5777;1
"28489";"jquery/src/css/";3;-11554;1
"28490";"jquery/src/css/var/";4;-5777;1
"28491";"jquery/src/data/";3;-4622;1
"28513";"jquery/";1;-161751;1
"28515";"jquery/docs/";2;-13568;1
"28520";"jquery/docs/style/";3;-10102;1
"28521";"jquery/src/ajax/";3;-10398;1
"28528";"jquery/build/";2;-28588;1
"28531";"jquery/test/";2;-39283;1
"28532";"jquery/test/lib/Test/";4;-9243;1
"28534";"jquery/test/lib/";3;-10398;1
"28542";"jquery/build/test/";3;-29447;1
"28546";"jquery/src/";2;-91274;1
"28547";"jquery/build/test/data/";4;-28292;1
"28551";"jquery/test/data/";3;-28884;1
"28552";"jquery/test/unit/";3;-18486;1
"28562";"jquery/build/lib/";3;-9243;1
"28574";"jquery/src/var/";3;-16175;1
"28576";"jquery/src/attributes/";3;-5777;1
"28577";"jquery/src/core/";3;-5777;1
"28578";"jquery/src/css/";3;-11554;1
"28579";"jquery/src/css/var/";4;-5777;1
"28580";"jquery/src/data/";3;-4622;1
"28602";"jquery/";1;-161751;1
"28604";"jquery/docs/";2;-13568;1
"28609";"jquery/docs/style/";3;-10102;1
"28610";"jquery/src/ajax/";3;-10398;1
"28617";"jquery/build/";2;-28588;1
"28620";"jquery/test/";2;-39283;1
"28621";"jquery/test/lib/Test/";4;-9243;1
"28623";"jquery/test/lib/";3;-10398;1
"28631";"jquery/build/test/";3;-29447;1
"28635";"jquery/src/";2;-91274;1
"28636";"jquery/build/test/data/";4;-28292;1
"28640";"jquery/test/data/";3;-28884;1
"28641";"jquery/test/unit/";3;-18486;1
"28651";"jquery/build/lib/";3;-9243;1
"28663";"jquery/src/var/";3;-16175;1
"28665";"jquery/src/attributes/";3;-5777;1
"28666";"jquery/src/core/";3;-5777;1
"28667";"jquery/src/css/";3;-11554;1
"28668";"jquery/src/css/var/";4;-5777;1
"28669";"jquery/src/data/";3;-4622;1
"28691";"jquery/";1;-161751;1
"28693";"jquery/docs/";2;-13568;1
"28698";"jquery/docs/style/";3;-10102;1
"28699";"jquery/src/ajax/";3;-10398;1
"28706";"jquery/build/";2;-28588;1
"28709";"jquery/test/";2;-39282;1
"28710";"jquery/test/lib/Test/";4;-9243;1
"28712";"jquery/test/lib/";3;-10398;1
"28720";"jquery/build/test/";3;-29447;1
"28724";"jquery/src/";2;-91274;1
"28725";"jquery/build/test/data/";4;-28292;1
"28729";"jquery/test/data/";3;-28884;1
"28730";"jquery/test/unit/";3;-18486;1
"28740";"jquery/build/lib/";3;-9243;1
"28752";"jquery/src/var/";3;-16175;1
"28754";"jquery/src/attributes/";3;-5777;1
"28755";"jquery/src/core/";3;-5777;1
"28756";"jquery/src/css/";3;-11553;1
"28757";"jquery/src/css/var/";4;-5777;1
"28758";"jquery/src/data/";3;-4621;1
"28780";"jquery/";1;-161752;1
"28782";"jquery/docs/";2;-13569;1
"28787";"jquery/docs/style/";3;-10103;1
"28788";"jquery/src/ajax/";3;-10399;1
"28795";"jquery/build/";2;-28588;1
"28798";"jquery/test/";2;-39283;1
"28799";"jquery/test/lib/Test/";4;-9243;1
"28801";"jquery/test/lib/";3;-10399;1
"28809";"jquery/build/test/";3;-29448;1
"28813";"jquery/src/";2;-91274;1
"28814";"jquery/build/test/data/";4;-28292;1
"28818";"jquery/test/data/";3;-28885;1
"28819";"jquery/test/unit/";3;-18486;1
"28829";"jquery/build/lib/";3;-9243;1
"28841";"jquery/src/var/";3;-16176;1
"28843";"jquery/src/attributes/";3;-5777;1
"28844";"jquery/src/core/";3;-5777;1
"28845";"jquery/src/css/";3;-11554;1
"28846";"jquery/src/css/var/";4;-5777;1
"28847";"jquery/src/data/";3;-4622;1
