"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"199822";"Font-Awesome/build/_plugins/";3;-70854;4
"199827";"Font-Awesome/build/assets/js/";4;-283418;4
"199846";"Font-Awesome/build/assets/";3;-283418;4
"199868";"Font-Awesome/src/";2;-1274499;4
"199876";"Font-Awesome/src/_plugins/";3;-141709;4
"199882";"Font-Awesome/src/assets/js/";4;-283418;4
"199892";"Font-Awesome/src/3.2.1/";3;-1133672;4
"200053";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"200213";"Font-Awesome/src/assets/";3;-283418;4
"200224";"Font-Awesome/";1;-1274499;4
"200232";"Font-Awesome/docs/assets/js/";4;-1274499;4
"200237";"Font-Awesome/docs/";2;-1274499;4
"200251";"Font-Awesome/build/";2;-354272;4
"200260";"Font-Awesome/build/_plugins/";3;-70854;4
"200265";"Font-Awesome/build/assets/js/";4;-283418;4
"200284";"Font-Awesome/build/assets/";3;-283418;4
"200306";"Font-Awesome/src/";2;-1274499;4
"200314";"Font-Awesome/src/_plugins/";3;-141709;4
"200320";"Font-Awesome/src/assets/js/";4;-283418;4
"200330";"Font-Awesome/src/3.2.1/";3;-1133672;4
"200491";"Font-Awesome/src/3.2.1/assets/";4;-1133672;4
"200651";"Font-Awesome/src/assets/";3;-283418;4
